store_id,carrier_id,commodity,volume,outage_time,delivery_time,reported_via,notes,closing_notes,cause,user_id
23805,214,DSL,170,11/1/17 14:23,11/1/17 15:01,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,167,11/3/17 13:22,11/3/17 14:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,168,11/10/17 19:17,11/10/17 19:38,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,214,DSL,169,11/8/17 15:26,11/8/17 16:01,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23805,134,DSL,174,9/28/17 23:11,9/29/17 0:17,csr,"new Corner Stone, csr clld in out of dsl/174 gallons, clld Solar and talked w/Dave  he has a load eta is approx 2 hrs",Unable to provide carrier with hourly ATG readings.    ATG off line 15:04 on 9/25 - 21:23 on 9/28.,10: Technology,30
23806,214,UNL,545,10/12/17 11:00,10/12/17 12:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23813,214,DSL,432,10/20/17 19:29,10/20/17 21:00,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23815,214,UNL,405,10/17/17 18:26,10/17/17 18:54,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23817,214,UNL,436,10/27/17 17:17,10/27/17 21:05,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23817,214,UNL,371,10/25/17 18:45,10/25/17 19:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23819,214,UNL,537,10/16/17 17:27,10/16/17 17:54,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23819,214,UNL,537,11/4/17 18:11,11/4/17 20:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23819,214,UNL,544,11/18/17 18:02,11/18/17 19:01,site,eta anytime  don't know the gallons,NULL,6: Supply Disruption,30
23820,214,UNL,502,11/1/17 19:08,11/1/17 23:13,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23824,214,DSL,430,11/16/17 8:22,11/17/17 9:42,ATG REVIEW,NULL,NULL,21: Extraordinary Event,30
23829,214,UNL,398,10/21/17 21:09,10/21/17 22:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23831,214,UNL,486,10/25/17 20:53,10/25/17 21:17,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23831,214,UNL,393,11/17/17 21:26,11/18/17 9:11,ATG REVIEW,NULL,NULL,20: Allocation,30
23834,138,UNL,241,10/23/17 19:45,10/23/17 20:28,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23834,138,UNL,240,11/15/17 8:30,11/15/17 9:21,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23838,138,UNL,459,10/2/17 14:25,10/2/17 16:28,mm called,"MM called, stated site stopped pumping. Carrier did not answer the line; sent out an ETA request.",NULL,2: Carrier Issues,30
23842,138,DSL,173,11/18/17 13:07,11/18/17 13:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23843,138,UNL,485,11/8/17 21:03,11/8/17 21:34,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23845,138,UNL,691,11/12/17 16:29,11/12/17 17:46,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23845,138,UNL,713,11/18/17 8:36,11/18/17 9:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23846,138,UNL,684,11/12/17 17:08,11/12/17 17:44,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23850,215,UNL,287,11/11/17 10:25,11/12/17 3:01,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23850,215,UNL,267,11/4/17 14:05,11/4/17 16:45,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23850,215,DSL,244,10/19/17 15:23,10/19/17 23:48,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23850,215,DSL,276,10/11/17 17:16,10/11/17 18:11,ATG REVIEW,276 DSL,NULL,2: Carrier Issues,30
23851,215,UNL,380,11/10/17 18:05,11/11/17 8:50,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23852,158,UNL,600,11/11/17 11:17,11/12/17 6:35,Phone,"Start advised they had driver issues yesterday putting them behind and have several stores out, will get to it as soon as possible",NULL,2: Carrier Issues,30
23853,215,UNL,492,11/11/17 14:19,11/11/17 22:22,phone,unl is 423,NULL,2: Carrier Issues,30
23853,215,UNL,491,11/10/17 10:04,11/10/17 10:44,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23853,215,UNL,595,11/4/17 21:14,11/5/17 6:07,phone,unl is 630. eta is 5am. no reason provided,NULL,2: Carrier Issues,30
23853,215,UNL,621,11/2/17 21:01,11/2/17 23:44,phone,unl is 630. allocationissues in little rock,NULL,2: Carrier Issues,30
23853,215,UNL,491,10/2/17 18:03,10/2/17 21:35,site,627/87 eta 3 hours,NULL,6: Supply Disruption,30
23854,215,UNL,354,11/10/17 17:06,11/11/17 9:41,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23854,215,DSL,170,10/20/17 8:00,10/20/17 11:29,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23855,215,UNL,408,11/10/17 16:15,11/11/17 9:21,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23856,215,UNL,378,11/10/17 16:28,11/11/17 14:54,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23856,215,DSL,0,11/17/17 20:00,11/17/17 21:59,site,# DELETE:  This unit doesn't have a diesel tank and did not run out of unleaded or super.,NULL,1: Bad Sticks,30
23857,215,UNL,435,11/9/17 20:12,11/10/17 6:59,Voicemail,dispatch advised had two drivers call out yesterday putting them behind,NULL,2: Carrier Issues,30
23857,215,UNL,485,10/29/17 10:07,10/29/17 11:34,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23859,158,DSL,414,11/12/17 11:17,11/12/17 15:04,Phone,"Driver issues from previous day put them way behind today, have several sites out.","SNL was reported as being out but ATG reflects 25"" of product still in the ground.    Unit has sold down to 791 gallons in the past and currently has 1341 gallons",2: Carrier Issues,30
23859,215,UNL,407,11/10/17 18:15,11/11/17 21:05,phone,unl is 526,NULL,2: Carrier Issues,30
23860,215,UNL,423,11/9/17 6:00,11/9/17 6:33,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23860,215,UNL,194,11/2/17 17:26,11/2/17 23:44,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23861,215,UNL,268,11/10/17 18:24,11/11/17 7:22,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23861,201,UNL,504,11/12/17 17:18,11/12/17 17:43,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23861,215,UNL,166,10/19/17 21:25,10/20/17 3:57,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23861,215,UNL,166,10/19/17 21:25,10/20/17 0:03,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23862,215,UNL,442,11/10/17 19:13,11/10/17 21:31,site,443/87  eta per carrier early morning,NULL,2: Carrier Issues,30
23863,215,UNL,408,11/10/17 16:15,11/11/17 9:21,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23863,215,UNL,276,11/8/17 18:12,11/9/17 4:22,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23863,215,UNL,329,11/4/17 22:22,11/5/17 1:18,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23863,215,UNL,276,11/26/17 9:33,11/26/17 10:01,ATG REVIEW,NULL,MAGELLAN EXPERENCED COMPUTER ISSUES 17:15-24:00.,6: Supply Disruption,30
23864,215,UNL,998,10/14/17 12:30,10/14/17 17:33,site,eta 2 1/2 hours,Appears unit shut down sales when the low level alarms went off at 15.5 outages.    Unit still would have run out however.,15: Unnecessary Shut Down,30
23868,216,UNL,503,10/14/17 14:10,10/14/17 15:32,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23869,216,UNL,306,12/2/17 15:37,12/2/17 17:07,site,306   carrier can't see readings  and took gas there yesterday  they will asxap a load,NULL,10: Technology,30
23874,216,UNL,882,11/9/17 0:19,11/9/17 12:54,Phone,Long lines at supply terminal,NULL,6: Supply Disruption,30
23875,216,UNL,426,11/22/17 19:29,11/22/17 22:21,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23875,216,UNL,428,10/13/17 13:14,10/13/17 14:31,site called in,"Driver loading right now, should be on site in under an hour.",NULL,6: Supply Disruption,30
23875,216,UNL,509,10/11/17 7:27,10/11/17 8:30,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23876,216,UNL,566,12/1/17 21:43,12/1/17 23:16,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23877,216,UNL,313,10/13/17 18:25,10/13/17 20:50,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23880,216,UNL,541,10/13/17 16:17,10/13/17 18:30,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23881,216,UNL,500,10/14/17 0:09,10/14/17 13:35,site,500/87  no answer sent email,NULL,2: Carrier Issues,30
23882,216,UNL,553,10/12/17 21:29,10/13/17 1:30,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23883,216,DSL,343,10/12/17 21:08,10/12/17 22:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23883,216,UNL,343,12/1/17 18:23,12/1/17 19:20,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23887,216,UNL,620,12/1/17 18:50,12/1/17 19:35,site,700/87  no answer will send email,NULL,2: Carrier Issues,30
23887,216,DSL,303,10/19/17 17:50,10/19/17 18:56,ATG RVIEW,NULL,NULL,2: Carrier Issues,30
23889,216,UNL,304,10/10/17 14:10,10/10/17 14:36,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23891,212,UNL,466,10/18/17 21:30,10/18/17 22:40,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23894,212,UNL,428,12/4/17 17:21,12/4/17 21:45,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23900,212,UNL,478,12/5/17 13:21,12/5/17 14:31,ATG REVIEW,NULL,NULL,20: Allocation,30
23900,212,UNL,479,11/7/17 20:03,11/7/17 21:36,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23913,200,DSL,360,11/15/17 23:18,11/16/17 4:22,csr,"csr clld in out of dsl/360 gallons, clld TTE and talked w/James eta approx 7am, driver was on his way but he had trailer problems and now TTE only has one driver on duty tonight.",NULL,2: Carrier Issues,30
23913,200,DSL,361,10/20/17 11:27,10/20/17 12:04,site called,Carrier said driver is driving and should be on site in about 20mins,NULL,2: Carrier Issues,30
23913,200,DSL,380,10/13/17 23:12,10/14/17 0:45,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23913,200,DSL,361,10/17/17 9:22,10/17/17 10:06,site called in,Driver is on his way and should be on site in 30mins.,NULL,2: Carrier Issues,30
23913,200,DSL,380,10/24/17 0:24,10/24/17 8:50,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23913,200,DSL,361,10/27/17 8:06,10/27/17 9:02,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23913,200,UNL,365,11/23/17 1:30,11/23/17 2:02,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23914,201,UNL,359,10/30/17 17:24,10/30/17 18:52,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23914,201,UNL,368,11/8/17 10:10,11/8/17 21:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23917,201,UNL,439,11/4/17 22:16,11/5/17 9:00,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23917,201,DSL,567,10/28/17 16:30,10/28/17 17:33,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23918,201,UNL,436,11/1/17 17:23,11/1/17 19:59,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23918,201,UNL,459,11/3/17 15:11,11/3/17 18:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23919,201,UNL,389,11/6/17 20:09,11/6/17 23:57,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23919,201,UNL,396,10/31/17 18:31,10/31/17 19:05,site called,Driver is 20mins out,NULL,6: Supply Disruption,30
23920,201,UNL,397,11/7/17 14:45,11/7/17 14:58,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23920,201,UNL,398,11/11/17 9:41,11/11/17 10:29,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23921,201,UNL,513,11/7/17 14:19,11/8/17 3:32,csr,"csr clld in out of reg/400 gallons, clld TTE and talked w/David eta approx 2am out due to no allocation",NULL,6: Supply Disruption,30
23921,201,UNL,530,11/4/17 21:18,11/5/17 0:57,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23922,201,UNL,300,11/5/17 19:06,11/6/17 4:38,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23923,201,UNL,369,11/9/17 7:59,11/9/17 9:56,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23923,201,UNL,371,10/31/17 18:03,11/1/17 8:21,site called,"Driver will load for this site in 1hr or so, ETA is 8-9pm",NULL,6: Supply Disruption,30
23924,201,UNL,448,10/31/17 9:29,10/31/17 9:51,phone,called saying out of UNL. JN,NULL,6: Supply Disruption,30
23924,201,UNL,435,10/24/17 12:45,10/24/17 15:47,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23924,201,UNL,435,11/8/17 17:23,11/8/17 21:03,site,eta 9 pm,NULL,6: Supply Disruption,30
23924,201,UNL,440,10/9/17 16:14,10/9/17 16:17,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23925,201,UNL,455,11/7/17 20:16,11/8/17 1:28,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23925,201,DSL,305,11/3/17 17:22,11/4/17 18:25,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23925,201,UNL,455,10/31/17 16:07,10/31/17 19:20,Phone,outage for UNL and soon Diesel.  reported by JN.,NULL,6: Supply Disruption,30
23926,201,UNL,574,10/30/17 18:24,10/30/17 20:25,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23926,201,UNL,448,10/28/17 21:05,10/28/17 22:54,site,439/87  eta within the hour,NULL,6: Supply Disruption,30
23926,201,DSL,581,11/4/17 18:21,11/5/17 20:19,phone,dsl is at 581. no allocation,NULL,6: Supply Disruption,30
23926,201,UNL,510,11/4/17 5:12,11/4/17 7:42,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23926,201,UNL,438,11/10/17 18:59,11/11/17 1:58,csr,"csr clld in out of reg/438 gallons, clld TTE and talked w/Josh eta approx 1230am, unknown reason for out at this time",NULL,6: Supply Disruption,30
23927,201,DSL,358,11/4/17 13:13,11/4/17 13:45,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23927,201,PNL,211,10/28/17 17:15,10/28/17 20:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23927,201,UNL,692,10/31/17 14:07,10/31/17 18:29,site,749/87 eta pending due to long lines,NULL,6: Supply Disruption,30
23928,201,DSL,283,10/30/17 14:28,10/30/17 19:30,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23928,201,UNL,684,11/6/17 22:22,11/7/17 1:09,site,6 inches sometime in the am,NULL,6: Supply Disruption,30
23928,201,UNL,685,11/10/17 21:28,11/11/17 1:16,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23929,201,UNL,708,11/8/17 13:21,11/8/17 18:02,site via phone,out of 87/732 - Terminal Issues 11/7 - catching up after terminal came back up,out of 87/732 - Terminal Issues 11/7 - catching up after terminal came back up,6: Supply Disruption,30
23929,201,UNL,719,10/30/17 18:19,10/30/17 18:48,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23930,201,UNL,635,11/5/17 20:00,11/6/17 8:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23930,195,DSL,198,11/9/17 12:10,11/9/17 13:17,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23931,201,UNL,708,11/8/17 12:10,11/8/17 22:02,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23931,201,UNL,708,11/6/17 18:08,11/7/17 2:33,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23931,201,UNL,707,11/4/17 17:15,11/4/17 20:40,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23931,201,UNL,706,11/2/17 18:00,11/3/17 1:38,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23931,201,UNL,712,10/28/17 10:25,10/28/17 11:31,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23932,201,UNL,725,11/1/17 19:26,11/2/17 2:19,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23932,201,UNL,640,11/3/17 21:18,11/3/17 22:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23932,201,DSL,362,11/10/17 18:53,11/10/17 19:28,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23933,201,UNL,678,11/13/17 22:05,11/13/17 23:53,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23933,201,UNL,670,11/1/17 19:25,11/1/17 22:18,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23933,201,UNL,655,11/6/17 18:09,11/6/17 21:45,phone,unl is 682 two main terminals down,NULL,6: Supply Disruption,30
23934,201,DSL,162,11/8/17 11:15,11/8/17 16:40,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23934,201,UNL,388,11/7/17 17:39,11/7/17 21:05,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23934,201,UNL,0,11/2/17 12:28,11/2/17 16:01,ATG REVIEW,# DELETE,NULL,6: Supply Disruption,30
23934,201,UNL,389,11/3/17 13:10,11/3/17 13:20,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23934,201,DSL,162,11/4/17 11:15,11/5/17 13:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23934,201,UNL,389,11/15/17 17:45,11/15/17 18:58,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23934,201,UNL,390,10/30/17 19:04,10/30/17 19:28,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23935,201,DSL,154,11/2/17 16:22,11/3/17 0:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23935,201,UNL,462,11/7/17 18:28,11/8/17 10:23,csr,"csr clld in out of reg/462 gallons, low pnl/1510 gallons and dsl/4965 gallons, clld TTE and talked w/James eta approx 10am, out is due to terminal issues no allocation/product and the driver has to driver approx 140 miles loading and transp",NULL,6: Supply Disruption,30
23935,201,UNL,448,11/5/17 18:01,11/6/17 9:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23936,201,UNL,421,11/4/17 18:01,11/4/17 21:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23937,201,UNL,450,11/10/17 23:25,11/11/17 4:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23938,201,UNL,302,11/8/17 18:14,11/8/17 19:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23938,201,UNL,305,11/1/17 17:25,11/1/17 19:00,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23938,201,UNL,303,11/5/17 12:29,11/5/17 12:51,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23938,201,UNL,303,10/31/17 11:29,10/31/17 14:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23939,201,UNL,313,11/7/17 10:12,11/7/17 13:03,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23939,201,UNL,314,11/11/17 13:06,11/11/17 13:53,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23939,202,UNL,427,12/4/17 20:13,12/4/17 22:04,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23940,201,UNL,270,11/10/17 19:43,11/11/17 5:52,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23940,201,UNL,272,11/6/17 17:48,11/6/17 18:27,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23940,201,UNL,272,10/17/17 23:16,10/17/17 23:49,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23941,201,UNL,440,10/28/17 16:27,10/28/17 18:06,site called,Site stopped pumping. Carrier stated the driver should be there no later than an 1hr 30mins max.,NULL,6: Supply Disruption,30
23941,201,UNL,421,11/6/17 9:24,11/6/17 17:04,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23941,201,UNL,425,11/1/17 20:30,11/1/17 21:09,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23941,201,UNL,334,11/3/17 22:00,11/4/17 1:06,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23941,201,UNL,403,11/9/17 10:20,11/9/17 13:17,phone,Long lines at terminal,NULL,6: Supply Disruption,30
23941,201,UNL,334,11/11/17 16:23,11/11/17 18:09,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23942,201,UNL,435,11/8/17 16:22,11/8/17 19:10,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23942,201,UNL,368,11/9/17 17:00,11/10/17 1:01,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23942,201,UNL,850,11/11/17 7:46,11/11/17 8:52,Phone,"Supply Issues in Dallas, chasing product",NULL,6: Supply Disruption,30
23942,201,UNL,392,11/2/17 19:02,11/2/17 19:35,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23942,201,UNL,385,11/6/17 7:40,11/6/17 9:15,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23942,201,UNL,364,10/28/17 19:24,10/29/17 3:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23943,201,UNL,403,10/2/17 17:00,10/2/17 17:39,phone,unl is 513 no reason provided by carrier,"Unit was down to 512 gallons at time of arrival.    Even though the carrier cut it awful close, the unit was not physically out.    Previous outages occurred at 403 gallons.",15: Unnecessary Shut Down,30
23946,201,UNL,304,10/28/17 17:15,10/29/17 4:43,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23946,201,UNL,305,10/31/17 9:15,10/31/17 11:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23946,201,UNL,304,11/7/17 20:13,11/8/17 11:00,csr,"csr clld in out of reg/304 gallons, called TTE and talked w/David eta approx 2.5hrs, driver en route, out due to terminal issues/allocation and drivers having to driver approx 100 miles to next terminal to load.",NULL,6: Supply Disruption,30
23946,201,UNL,361,11/4/17 20:11,11/4/17 23:13,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23947,202,UNL,293,11/8/17 7:00,11/8/17 18:43,csr,"csr clld in out of reg/250 gallons, called TTE and talked w/William eta approx noon  carrier backed up due to down a terminal all day yesterday driver had to driver 100 miles to back up terminal and now they have fallen behind.",NULL,6: Supply Disruption,30
23947,201,UNL,292,11/10/17 14:09,11/10/17 20:15,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23947,201,UNL,294,10/31/17 8:17,10/31/17 9:01,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23947,201,UNL,294,10/28/17 16:15,10/29/17 2:49,phone,unl is 294 unl no reason stated,NULL,6: Supply Disruption,30
23949,201,UNL,679,11/1/17 11:21,11/1/17 18:18,Phone,Manager called reporting outage of unleaded.   JN,NULL,6: Supply Disruption,30
23951,201,UNL,347,10/31/17 13:05,10/31/17 14:14,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23951,201,UNL,347,10/27/17 21:13,10/28/17 2:39,site,324/87 eta 1 1/2 hours  rack had power issues causing delays,NULL,6: Supply Disruption,30
23951,201,UNL,350,10/16/17 19:26,10/16/17 20:17,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23951,201,UNL,380,10/14/17 18:18,10/14/17 18:27,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23951,201,UNL,402,11/8/17 23:14,11/9/17 10:58,csr,"csr clld in out of reg/409 gallons, called TTE and talked w/David eta approx 4 hrs  they are still trying to get caught up w/delivery's from the allocation issues and terminal issues from yesterday.",NULL,6: Supply Disruption,30
23951,201,UNL,348,11/11/17 21:16,11/12/17 2:06,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23951,201,UNL,390,11/7/17 8:02,11/7/17 11:03,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23951,201,UNL,398,11/5/17 11:22,11/5/17 17:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23952,201,UNL,483,11/3/17 8:06,11/3/17 10:34,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23952,201,UNL,483,11/1/17 10:09,11/1/17 11:24,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23952,201,UNL,483,11/8/17 20:02,11/8/17 21:18,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23953,201,DSL,407,11/4/17 8:00,11/4/17 9:54,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23953,201,UNL,347,11/22/17 15:27,11/22/17 16:34,ATGV REVIEW,NULL,NULL,21: Extraordinary Event,30
23954,201,DSL,653,11/2/17 16:20,11/3/17 14:08,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,UNL,399,11/6/17 14:15,11/6/17 21:32,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,DSL,651,11/7/17 17:12,11/7/17 18:49,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,DSL,684,10/26/17 14:47,10/26/17 15:34,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,DSL,687,10/26/17 14:47,10/26/17 15:23,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,UNL,389,10/31/17 17:25,11/1/17 2:58,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23954,201,DSL,627,10/31/17 17:25,11/1/17 2:58,site,long lines at terminal,NULL,6: Supply Disruption,30
23955,201,UNL,423,11/1/17 23:17,11/2/17 7:55,ATG REVIEW,NULL,NULL,6: Supply Disruption,30
23958,202,UNL,504,10/30/17 17:24,10/31/17 1:33,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
23958,202,UNL,481,10/24/17 9:11,10/24/17 14:05,ATG REVIEW,NULL,NULL,2: Carrier Issues,30
