site_id,region_id,carrier_id,shipper_id,phone,address,city,state,brand,supplier,loading_numbers,mm_dbm,manager_phone,notes,miles,co_de,active,email
6000594,8,170,228,418-839-7310,"2376,boul. Guillaume-Couture",Lévis (Rive-Sud),QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0594@couche-tard.com
6000595,8,170,228,418-248-7892,20 boul.Taché Est,Montmagny,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0595@couche-tard.com
6000597,8,170,228,418-881-3552,"470, Route 273",St-Apollinaire,QC,PETRO-CANADA,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger597@couche-tard.com
6000668,8,170,228,418-853-3957,"1468, Route 185 sud",Dégelis,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0668@couche-tard.com
6000800,8,171,228,819-539-1688,"3973, rue Trudel",Shawinigan,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0800@couche-tard.com
6000835,8,171,228,819-373-5620,"5850, Jean XXIII",Trois-Rivières ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0835@couche-tard.com
6000850,8,171,228,819-477-9441,"1000, Jean de Breboeuf",Drummondville,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0850@couche-tard.com
6000851,8,171,228,819-474-3497,"2835, boul.  Lemire",Drummondville,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0851@couche-tard.com
6000858,8,171,228,819-373-9782,"555, Côte-Richelieu",Trois-Rivières  ,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0858@couche-tard.com
6000864,8,171,228,819-377-2576,"7710, rue Notre-Dame",Trois-Rivières,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0864@couche-tard.com
6000865,8,171,228,819-477-0490,"690, boul. St-Joseph",Drummondville ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0865@couche-tard.com
6000867,8,171,228,819-536-3746,"2255, 105e Avenue",Shawinigan,QC,PETRO-CANADA,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger861@couche-tard.com
6000868,8,171,228,819-533-5565,800 Avenue de Grand-Mère,Grand-Mère,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0868@couche-tard.com
6000877,8,171,228,819-379-2999,365 St-Maurice,Trois-Rivières,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0877@couche-tard.com
6000900,8,170,228,418-547-2663,"2484, rue St-Hubert",Jonquière ,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0900@couche-tard.com
6000901,8,170,228,418-662-7590,"490, boul. St-Judes",Alma,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0901@couche-tard.com
6000902,8,170,228,418-543-0694,"2082, rue Roussel",Chicoutimi-Nord,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0902@couche-tard.com
6000903,8,170,228,418-548-4727,"2005, boul. Mellon",Jonquière ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0903@couche-tard.com
6000904,8,170,228,418-662-2743,"404, rue du Pont Nord",Alma,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0904@couche-tard.com
6000906,8,170,228,418-542-8449,"2600, rue St-Hubert Sud",Jonquière,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0906@couche-tard.com
6000907,8,170,228,418-679-4115,"1335, boul. Sacré-Cœur",St-Félicien,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0907@couche-tard.com
6000908,8,170,228,418-276-2775,"1721, boul. Wallberg",Dolbeau,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0908@couche-tard.com
6000909,8,170,228,418-545-2644,"170, rue des Champs-Élysées",Chicoutimi ,QC,COUCHE-TARD,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0909@couche-tard.com
6000910,8,170,228,418-542-8951,"4024, boul. du Royaume",Jonquière,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0910@couche-tard.com
6000913,8,170,228,418-275-4407,"721, boul. Marcotte",Roberval,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0913@couche-tard.com
6000917,8,170,228,418-543-1343,"1579, boul. Tadoussac",Chicoutimi-Nord,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0910@couche-tard.com
6000918,8,170,228,418-342-8230,"1778, rue Principale",Chambord,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0918@couche-tard.com
6000919,8,170,228,418-275-1497,"912, boul. Marcotte",Roberval,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0919@couche-tard.com
6000920,8,170,228,418-723-5530,355 rue Jessop,Rimouski,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0920@couche-tard.com
6000921,8,170,228,418-724-9855,430 boul. St-Germain ouest,Rimouski,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0921@couche-tard.com
6000922,8,170,228,418-562-4085,"521, du Phare est",Matane,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0922@couche-tard.com
6000923,8,170,228,418-763-5363,"5, boul. Ste-Anne",Ste-Anne-des-Monts,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0923@couche-tard.com
6000929,8,170,228,418-775-8113,"1221, Jacques Cartier",Mont-Joli,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0929@couche-tard.com
6000936,8,170,228,418-547-9292,"3754, boul. du Royaume",Jonquière,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0936@couche-tard.com
6000937,8,170,228,418-542-4894,"2704, St-Dominique",Jonquière,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0937@couche-tard.com
6000938,8,170,228,418-251-5182,"489, rue Principale",St-Prime,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0938@couche-tard.com
6000939,8,170,228,418-276-8672,"2222, boul. Walberg",Dolbeau-Mistassini,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0939@couche-tard.com
6000940,8,171,228,819-523-6550,"1044, boul. Ducharme",La Tuque ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0940@couche-tard.com
6000942,8,170,228,418-695-6126,"3635, boul. du Royaume",Jonquière ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0942@couche-tard.com
6000943,8,171,228,819-397-4556,"4505, rte 20, sortie 185",St-Cyrille,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0943@couche-tard.com
6000950,8,170,228,418-862-1108,"446, Lafontaine",Rivière du Loup,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0950@couche-tard.com
6000952,8,170,228,418-587-2842,"14, route 138",Forestville,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0952@couche-tard.com
6000956,8,170,228,418-544-7690,"1542, rue Bagot",La Baie,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0956@couche-tard.com
6000958,8,170,228,418-766-8989,"56, Portage des Mousses",Port-Cartier,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger0958@couche-tard.com
6000961,8,170,228,418-589-5243,"60, Route 138",Port-Cartier,QC,PETRO/CADEKO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger960@couche-tard.com
6001002,8,170,228,418-696-2766,"1455, Boul.Talbot",Chicoutimi,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1002@couche-tard.com
6001016,8,170,228,418-387-6167,"609,boul. Vachon sud",Ste-Marie de Beauce,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ger1016@couche-tard.com
6001085,8,171,228,819-227-1069,161 AUT 40 E LOCAL 190 ,Maskinongé,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1085@couche-tard.com
6001086,8,170,228,418-562-0084,1399 Avenue Phare Ouest,Matane,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1086@couche-tard.com
6001093,8,170,228,418-228-1893,"11755, boul. Lacroix",St-Georges ,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ger1093@couche-tard.com
6001116,8,171,228,450-793-2335,"1145, rang St-Édouard",St-Liboire,QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1116@couche-tard.com
6001121,8,171,228,819-477-5157,"1045, rue Hains",Drummondville,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1121@couche-tard.com
6001123,8,170,228,418-843-9775,"10048, boul. de lOrmière",Québec,QC,ESSO,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1123@couche-tard.com
6001129,8,171,228,819-752-6887,"9, rue Des Roses",Victoriaville  ,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1129@couche-tard.com
6001133,8,170,228,418-836-3985,"845, Route Marie-Victorin",St-Nicolas (Rive-Sud),QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1133@couche-tard.com
6001136,8,170,228,418-833-6228,1925 Charles Rodrigue,Lévis (Rive-Sud),QC,IRVING,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ger1136@couche-tard.com
6001141,8,170,228,418-682-6677,1781 Du Marais,Québec,QC,COUCHE-TARD,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1141@couche-tard.com
6001143,8,171,228,819-376-6265,380 Boul. Thibeau,Trois-Rivières,QC,ESSO,Valero Montreal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1143@couche-tard.com
6001146,8,170,228,418-885-9476 ,662 route Bégin,"St-Anselme, Qc",QC,COUCHE-TARD,VALERO MONTREAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ger1146@couche-tard.com
6002138,8,76,369,#N/A,10 du Marais Road,St-Louis-de-Kent,#N/A,#N/A,#N/A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
6002139,8,76,369,#N/A,19 Route 124,Norton,#N/A,#N/A,#N/A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
822643,2,223,369,#N/A,102 MILLENNIUM DRIVE,F. Mcmurray,AB,#N/A,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
711175,14,168,369,#N/A,20995 - 88TH AVENUE,Langley,BC,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722049,14,183,369,#N/A,6098 MEMORIAL DR. N.E.,Calgary,BC,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722108,14,183,369,#N/A,900 - 20 CROWFOOT CRES. N.W.,Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722122,14,183,369,#N/A,14943 DEER RIDGE DR S.E.,Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722130,14,183,369,#N/A,"#452, 1919 SIROCCO DR. S.W.",Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722143,14,183,369,#N/A,1264 - 68 STREET SE,Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722146,14,162,369,#N/A,58 WEST AARSBY ROAD (Winks),Cochrane,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722147,14,162,369,#N/A,175 SOUTH RAILWAY AVENUE,Drumheller,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722150,14,162,369,#N/A,2204 - 19 STREET (Winks),Nanton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722156,14,183,369,#N/A,16305 SOMERCREST STREET SW,Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722168,14,183,369,#N/A,655 SHAWINIGAN DRIVE SW,Calgary,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722200,14,162,369,#N/A,4622 46 ST,Olds,AB,ESSO,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722567,14,172,369,#N/A,8118 - 120TH AVENUE,Edmonton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722604,14,179,369,#N/A,4333 - 50 STREET,Edmonton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722606,14,172,369,#N/A,11410 GROAT ROAD,Edmonton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722607,14,179,369,#N/A,35 GIROUX ROAD,St. Albert,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722608,14,172,369,#N/A,4447 - 50 AVE,St. Paul,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722611,14,183,369,780-778-2655,5000 FORREST DRIVE,Yellowknife,AB,ESSO,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,s22611mgr@macs.ca
722613,14,162,369,#N/A,826 1ST AVE,Beaverlodge,NWT,Fas Gas,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722626,14,179,369,#N/A,100 - 12 AVE SW,Slave Lake ,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722628,14,179,369,#N/A,60 KAYBOB DRIVE SOUTH,Fox Creek,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722631,14,172,369,#N/A,4730 - 65 STREET,Camrose,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722634,14,172,369,#N/A,5008 - 47 AVE,Bon Accord,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722638,14,179,369,#N/A,10845 - 61 AVE,Edmonton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722640,14,179,369,#N/A,17260 - 95 AVE,Edmonton,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722650,14,179,369,#N/A,624 KING STREET,Spruce Grove,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722658,14,179,369,#N/A,7 JIM COMMON DRIVE,Sherwood Park,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722706,14,179,369,#N/A,10 Ridgemont Way,The Ridge,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722713,14,179,369,#N/A,2304 23 AVE NW,Mill Creek Ed,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722714,14,162,369,#N/A,10511 84 AVE,Grand Prairie,AB,Fas Gas,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722715,14,172,369,#N/A,6009 MILLWOODS ROAD S,Millhurst Ed,AB,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722721,14,162,369,#N/A,11511 96 ST,GP Shell,AB,Shell,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
722722,14,172,369,#N/A,3881 Allan Drive SW ,Edmonton,AB,ESSO,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
744025,14,183,369,#N/A,BAY 101 3929 - 8 ST. E.,Saskatoon,SK,Husky,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
744057,14,183,369,#N/A,903 11 AVE,Kindersley,SK,ESSO,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A
2705578,1,149,274,623-872-5393,9875 W Camelback Rd,Phoenix,AZ,Circle K,CIRTEM,571764,NULL,NULL,NULL,10,C,Y,str05578@circlek.com
2703270,12,39,76,NULL,18635 Old Statesville Road,CORNELIUS,NC,Marathon,MAPUNB,NULL,NULL,NULL,NULL,85.7,C,Y,NULL
4702435,6,102,46,NULL,200 East Lincoln Avenue,Schererville,IN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4706877,10,100,46,815-254-0243,24316-24317 West 143rd Street,Plainfield,IL,Shell,SHELLBR,NULL,NULL,NULL,NULL,NULL,C,Y,NULL
4705713,4,74,8,NULL,250 West Main St,GENEVA,OH,BP Unbranded,NULL,NULL,NULL,NULL,NULL,0,NULL,Y,NULL
4702440,7,112,200,NULL,3211 E. 10th St.,Jeffersonville,IN,BP Unbranded,BPUB,NULL,NULL,NULL,NULL,NULL,C,Y,NULL
2703595,19,159,35,281-599-3155,3003 Barker Cypress,Houston,Texas,Circle K,NULL,NULL,NULL,NULL,"Formerly Bay Oil Site. Currently loads are being scheduled by Tricia, Marla, Terry, and Patrick. Check dsw emails to see which carrier is delivering site.",NULL,NULL,Y,str03595@circlek.com
temp,16,159,369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4703836,16,206,369,NULL,1403 STATE ROUTE 49,CONSTANTIA,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703970,16,206,369,NULL,5755 Route 80,TULLY,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703971,16,206,369,NULL,"5254 W Seneca St, Vernon",VERNON ,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703972,16,206,369,NULL,279 W Main St,LITTLE FALLS,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703973,16,206,369,NULL,1347 Mound Rd,SENECA FALLS,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703976,16,206,369,NULL,5565 Bartell Rd,BREWERTON ,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703977,16,206,369,NULL,8709 Turin Rd,ROME,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703980,16,206,369,NULL,4228 State Route 3,STAR LAKE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703981,16,206,369,NULL,485 Main St,PHOENIX,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703982,16,206,369,NULL,601 Main St,BOONVILLE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703983,16,206,369,NULL,23179 New York 342,WATERTOWN,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703988,16,206,369,NULL,8220 Cazenovia Rd,MANLIUS,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703989,16,206,369,NULL,4835 New York 365,ONEIDA,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703990,16,206,369,NULL,90 Bridge St,CARTHAGE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703991,16,206,369,NULL,6392 E Taft Rd,EAST SYRACUSE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703992,16,206,369,NULL,535 E Genesee St,FAYETTEVILLE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703993,16,206,369,NULL,6406 New York 31,CICERO,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703994,16,206,369,NULL,3033 New York 26,CONSTABLEVILLE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703995,16,206,369,NULL,8578 Henry Clay Blvd,CLAY,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703996,16,206,369,NULL,193 Fall St,SENECA FALLS,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703998,16,206,369,NULL,1510 Main St,SYLVAN BEACH,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703984,16,207,369,NULL,282 Main St,RICHLAND,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703985,16,207,369,NULL,461 New York 13,WILLIAMSTOWN,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703987,16,207,369,NULL,41 Clark Street Rd,MONTEZUMA,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703997,16,207,369,NULL,3787 W Seneca Tpke,SYRACUSE,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
4703986,16,208,369,NULL,1053 New York 12,SANGERFIELD,NY,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
2741552,19,12,369,512-276-3918,12200 FM 969 RD,AUSTIN,TX,NULL,NULL,"FLINT HILLS - AUSTIN, TX: Customer: Valero-222032-PIN: 83341; Mustang Ridge, TX - Flint Hill: Customer: Valero-222032-PIN: 83341; FLINT HILLS - WACO, TX: Customer: Valero-222032-PIN: 83341; NuStar TOP LP-San Ant-Roosevlt: 136865-2022032-; Three Rivers Refinery - Mktg: 136865-2022032-;",NULL,NULL,CST,NULL,C,Y,NULL
2741588,19,12,369,512-778-9323,12270 W HWY 29,LIBERTY HILL,TX,NULL,NULL,"FLINT HILLS - AUSTIN, TX: Customer: Valero-2029526-PIN: 83460; Mustang Ridge, TX - Flint Hill: Customer: Valero-2029526-PIN: 83460; FLINT HILLS - WACO, TX: Customer: Valero-2029526-PIN: 83460;",NULL,NULL,CST,NULL,C,Y,NULL
2743958,19,12,16,512-833-9541,12307 Dessau Rd,AUSTIN,TX,SHELL,SHELL,"Flint Hills, Austin, TX: Shell Timewise-CAPL Managed-; Motiva San Antonio, TX: Shell Timewise-CAPL Managed-;",NULL,NULL,CST,NULL,C,Y,NULL
2743959,19,12,16,512-863-4395,958 W. University Ave,GEORGETOWN,TX,SHELL,SHELL,"Flint Hills, Austin, TX: Shell Timewise-CAPL Managed-; Motiva San Antonio, TX: Shell Timewise-CAPL Managed-;",NULL,NULL,CST,NULL,C,Y,NULL
2740367,19,185,369,409-962-7873,4530 TWIN CITY HIGHWAY,GROVES,TX,NULL,NULL,"Sunoco - Hebert, TX: Supplier 16-Customer 50-16-50-240153; Motiva - Beaumont, TX: 2334-240153-; Kinder-Morgan RACK/Pasadena: Not Setup--;",NULL,NULL,CST,NULL,C,Y,NULL
2740377,19,185,369,409-883-6103,7253 IH-10 WEST,ORANGE,TX,NULL,NULL,"Sunoco - Hebert, TX: Supplier 16-Customer 50-16-50-240151; Motiva - Beaumont, TX: 2334-240151-;",NULL,NULL,CST,NULL,C,Y,NULL
2741531,19,9,369,915-855-6244,3291 N. ZARAGOZA RD,EL PASO,TX,NULL,NULL,"NuStar TOP LP-El Paso TX: 136865-2030008-; Magellan El Paso, TX: Supplier 164-230008-PIN: 1026; NuStar TOP LP-Albuquerque NM: 136865-2030008-;",NULL,NULL,CST,NULL,C,Y,NULL
2742777,19,9,369,915-921-6638,12681 MONTANA AVE ,EL PASO,TX,NULL,NULL,"NuStar TOP LP-El Paso TX: 136865-2029498-; Magellan El Paso, TX: Supplier 164-294982-PIN: 1020; NuStar TOP LP-Albuquerque NM: 136865-2029498-;",NULL,NULL,CST,NULL,C,Y,NULL
2741593,19,186,369,972-522-7672,2390 W CAMP WISDOM RD,GRAND PRAIRIE,TX,NULL,NULL,"NuStar TOP LP-Southlake TX: 136865-2029021-; Magellan Singleton - Dallas TX: Supplier 164-229021-PIN: 121; Truman Arnold-Caddo Mills, TX: 136865-229021-;",NULL,NULL,CST,NULL,C,Y,NULL
2741599,19,186,369,972-837-1262,2545 Sam Rayburn Hwy,MELISSA,TX,NULL,NULL,"Magellan Singleton - Dallas TX: Supplier 164-209345-PIN: 132; NuStar TOP LP-Southlake TX: 136865-2029345-; Truman Arnold-Caddo Mills, TX: 136865-209345-;",NULL,NULL,CST,NULL,C,Y,NULL
2741880,19,186,369,817-358-4620,1000 E HARWOOD RD,EULESS,TX,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
2742054,19,186,369,972-641-2863,2475 W. TARRANT ROAD,GRAND PRAIRIE,TX,NULL,NULL,"Magellan Singleton - Dallas TX: Supplier 164-205361-; NuStar TOP LP-Southlake TX: 136865-2016795-; Truman Arnold-Caddo Mills, TX: 136865-2005361-;",NULL,NULL,CST,NULL,C,Y,NULL
2740348,19,187,369,936-291-0432,605 I.H. 45 SOUTH,HUNTSVILLE,TX,NULL,NULL,"SUNOCO-Hearne, TX: Supplier 16-Customer 50-16-50-239624; Kinder-Morgan RACK/Pasadena: 37-07-239624--; FLINT HILLS - WACO, TX: Customer: Valero-239624-PIN: 40181; Motiva - Hearne TX: 5200010-239624-;",NULL,NULL,CST,NULL,C,Y,NULL
2740505,19,187,369,936-825-3971,416 EAST WASHINGTON,NAVASOTA,TX,NULL,NULL,"SUNOCO-Hearne, TX: Supplier 16-Customer 50-16-50-238699; Motiva - Hearne TX: 5200010-238699-; FLINT HILLS - WACO, TX: Customer: Valero-238699-PIN: 40204; Magellan - Houston, TX: Supplier 164-Not Setup-;",NULL,NULL,CST,NULL,C,Y,NULL
2740547,19,187,369,979-693-0769,603 HARVEY ROAD,COLLEGE STATION,TX,NULL,NULL,"SUNOCO-Hearne, TX: Supplier 16-Customer 50-16-50-239633; FLINT HILLS - WACO, TX: Customer: Valero-239633-PIN: 40216; Motiva - Hearne TX: 5200010-239633-;",NULL,NULL,CST,NULL,C,Y,NULL
2740560,19,187,369,979-846-1325,4609 EAST 29TH STREET,BRYAN,TX,NULL,NULL,"SUNOCO-Hearne, TX: Supplier 16-Customer 50-16-50-239634; FLINT HILLS - WACO, TX: Customer: Valero-239634-PIN: 40225; Motiva - Hearne TX: 5200010-239634-;",NULL,NULL,CST,NULL,C,Y,NULL
2740586,16,187,369,NULL,#N/A,TRINITY,TX,NULL,NULL,NULL,NULL,NULL,CST,NULL,C,Y,NULL
